STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH
26,260,Shiawassee County,155,1550
26,260,St. Clair County,147,1470
26,260,St. Joseph County,149,1490
26,260,Tuscola County,157,1570
26,260,Van Buren County,159,1590
26,260,Washtenaw County,161,1610
26,260,Wayne County,163,1630
26,260,Wexford County,165,1650
27,270,Aitkin County,001,0010
27,270,Anoka County,003,0030
27,270,Becker County,005,0050
27,270,Beltrami County,007,0070
27,270,Benton County,009,0090
27,270,Big Stone County,011,0110
27,270,Blue Earth County,013,0130
27,270,Brown County,015,0150
27,270,Carlton County,017,0170
27,270,Carver County,019,0190
27,270,Cass County,021,0210
27,270,Chippewa County,023,0230
27,270,Chisago County,025,0250
27,270,Clay County,027,0270
27,270,Clearwater County,029,0290
27,270,Cook County,031,0310
27,270,Cottonwood County,033,0330
27,270,Crow Wing County,035,0350
27,270,Dakota County,037,0370
27,270,Dodge County,039,0390
27,270,Douglas County,041,0410
27,270,Faribault County,043,0430
27,270,Fillmore County,045,0450
27,270,Freeborn County,047,0470
27,270,Goodhue County,049,0490
27,270,Grant County,051,0510
27,270,Hennepin County,053,0530
27,270,Houston County,055,0550
27,270,Hubbard County,057,0570
27,270,Isanti County,059,0590
27,270,Itasca County,061,0610
27,270,Jackson County,063,0630
27,270,Kanabec County,065,0650
27,270,Kandiyohi County,067,0670
27,270,Kittson County,069,0690
27,270,Koochiching County,071,0710
27,270,Lac qui Parle County,073,0730
27,270,Lake County,075,0750
27,270,Lake of the Woods County,077,0770
27,270,Le Sueur County,079,0790
27,270,Lincoln County,081,0810
27,270,Lyon County,083,0830
27,270,Mahnomen County,087,0870
27,270,Marshall County,089,0890
27,270,Martin County,091,0910
27,270,McLeod County,085,0850
27,270,Meeker County,093,0930
27,270,Mille Lacs County,095,0950
27,270,Morrison County,097,0970
27,270,Mower County,099,0990
27,270,Murray County,101,1010
27,270,Nicollet County,103,1030
27,270,Nobles County,105,1050
27,270,Norman County,107,1070
27,270,Olmsted County,109,1090
27,270,Otter Tail County,111,1110
27,270,Pennington County,113,1130
27,270,Pine County,115,1150
27,270,Pipestone County,117,1170
27,270,Polk County,119,1190
27,270,Pope County,121,1210
27,270,Ramsey County,123,1230
27,270,Red Lake County,125,1250
27,270,Redwood County,127,1270
27,270,Renville County,129,1290
27,270,Rice County,131,1310
27,270,Rock County,133,1330
27,270,Roseau County,135,1350
27,270,Scott County,139,1390
27,270,Sherburne County,141,1410
27,270,Sibley County,143,1430
27,270,St. Louis County,137,1370
27,270,Stearns County,145,1450
27,270,Steele County,147,1470
27,270,Stevens County,149,1490
27,270,Swift County,151,1510
27,270,Todd County,153,1530
27,270,Traverse County,155,1550
27,270,Wabasha County,157,1570
27,270,Wadena County,159,1590
27,270,Waseca County,161,1610
27,270,Washington County,163,1630
27,270,Watonwan County,165,1650
27,270,Wilkin County,167,1670
27,270,Winona County,169,1690
27,270,Wright County,171,1710
27,270,Yellow Medicine County,173,1730
28,280,Adams County,001,0010
28,280,Alcorn County,003,0030
28,280,Amite County,005,0050
28,280,Attala County,007,0070
28,280,Benton County,009,0090
28,280,Bolivar County,011,0110
28,280,Calhoun County,013,0130
28,280,Carroll County,015,0150
28,280,Chickasaw County,017,0170
28,280,Choctaw County,019,0190
28,280,Claiborne County,021,0210
28,280,Clarke County,023,0230
28,280,Clay County,025,0250
28,280,Coahoma County,027,0270
28,280,Copiah County,029,0290
28,280,Covington County,031,0310
28,280,DeSoto County,033,0330
28,280,Forrest County,035,0350
28,280,Franklin County,037,0370
28,280,George County,039,0390
28,280,Greene County,041,0410
28,280,Grenada County,043,0430
28,280,Hancock County,045,0450
28,280,Harrison County,047,0470
28,280,Hinds County,049,0490
28,280,Holmes County,051,0510
28,280,Humphreys County,053,0530
28,280,Issaquena County,055,0550
28,280,Itawamba County,057,0570
28,280,Jackson County,059,0590
28,280,Jasper County,061,0610
28,280,Jefferson County,063,0630
28,280,Jefferson Davis County,065,0650
28,280,Jones County,067,0670
28,280,Kemper County,069,0690
28,280,Lafayette County,071,0710
28,280,Lamar County,073,0730
28,280,Lauderdale County,075,0750
28,280,Lawrence County,077,0770
28,280,Leake County,079,0790
28,280,Lee County,081,0810
28,280,Leflore County,083,0830
28,280,Lincoln County,085,0850
28,280,Lowndes County,087,0870
28,280,Madison County,089,0890
28,280,Marion County,091,0910
28,280,Marshall County,093,0930
28,280,Monroe County,095,0950
28,280,Montgomery County,097,0970
28,280,Neshoba County,099,0990
28,280,Newton County,101,1010
28,280,Noxubee County,103,1030
28,280,Oktibbeha County,105,1050
28,280,Panola County,107,1070
28,280,Pearl River County,109,1090
28,280,Perry County,111,1110
28,280,Pike County,113,1130
28,280,Pontotoc County,115,1150
28,280,Prentiss County,117,1170
28,280,Quitman County,119,1190
28,280,Rankin County,121,1210
28,280,Scott County,123,1230
28,280,Sharkey County,125,1250
28,280,Simpson County,127,1270
28,280,Smith County,129,1290
28,280,Stone County,131,1310
28,280,Sunflower County,133,1330
28,280,Tallahatchie County,135,1350
28,280,Tate County,137,1370
28,280,Tippah County,139,1390
28,280,Tishomingo County,141,1410
28,280,Tunica County,143,1430
28,280,Union County,145,1450
28,280,Walthall County,147,1470
28,280,Warren County,149,1490
28,280,Washington County,151,1510
28,280,Wayne County,153,1530
28,280,Webster County,155,1550
28,280,Wilkinson County,157,1570
28,280,Winston County,159,1590
28,280,Yalobusha County,161,1610
28,280,Yazoo County,163,1630
29,290,Adair County,001,0010
29,290,Andrew County,003,0030
29,290,Atchison County,005,0050
29,290,Audrain County,007,0070
29,290,Barry County,009,0090
29,290,Barton County,011,0110
29,290,Bates County,013,0130
29,290,Benton County,015,0150
29,290,Bollinger County,017,0170
29,290,Boone County,019,0190
29,290,Buchanan County,021,0210
29,290,Butler County,023,0230
29,290,Caldwell County,025,0250
29,290,Callaway County,027,0270
29,290,Camden County,029,0290
29,290,Cape Girardeau County,031,0310
29,290,Carroll County,033,0330
29,290,Carter County,035,0350
29,290,Cass County,037,0370
29,290,Cedar County,039,0390
29,290,Chariton County,041,0410
29,290,Christian County,043,0430
29,290,Clark County,045,0450
29,290,Clay County,047,0470
29,290,Clinton County,049,0490
29,290,Cole County,051,0510
29,290,Cooper County,053,0530
29,290,Crawford County,055,0550
29,290,Dade County,057,0570
29,290,Dallas County,059,0590
29,290,Daviess County,061,0610
29,290,DeKalb County,063,0630
29,290,Dent County,065,0650
29,290,Douglas County,067,0670
29,290,Dunklin County,069,0690
29,290,Franklin County,071,0710
29,290,Gasconade County,073,0730
29,290,Gentry County,075,0750
29,290,Greene County,077,0770
29,290,Grundy County,079,0790
29,290,Harrison County,081,0810
29,290,Henry County,083,0830
29,290,Hickory County,085,0850
29,290,Holt County,087,0870
29,290,Howard County,089,0890
29,290,Howell County,091,0910
29,290,Iron County,093,0930
29,290,Jackson County,095,0950
29,290,Jasper County,097,0970
29,290,Jefferson County,099,0990
29,290,Johnson County,101,1010
29,290,Knox County,103,1030
29,290,Laclede County,105,1050
29,290,Lafayette County,107,1070
29,290,Lawrence County,109,1090
29,290,Lewis County,111,1110
29,290,Lincoln County,113,1130
29,290,Linn County,115,1150
29,290,Livingston County,117,1170
29,290,Macon County,121,1210
29,290,Madison County,123,1230
29,290,Maries County,125,1250
29,290,Marion County,127,1270
29,290,McDonald County,119,1190
29,290,Mercer County,129,1290
29,290,Miller County,131,1310
29,290,Mississippi County,133,1330
29,290,Moniteau County,135,1350
29,290,Monroe County,137,1370
29,290,Montgomery County,139,1390
29,290,Morgan County,141,1410
29,290,New Madrid County,143,1430
29,290,Newton County,145,1450
29,290,Nodaway County,147,1470
29,290,Oregon County,149,1490
29,290,Osage County,151,1510
29,290,Ozark County,153,1530
29,290,Pemiscot County,155,1550
29,290,Perry County,157,1570
29,290,Pettis County,159,1590
29,290,Phelps County,161,1610
29,290,Pike County,163,1630
29,290,Platte County,165,1650
29,290,Polk County,167,1670
29,290,Pulaski County,169,1690
29,290,Putnam County,171,1710
29,290,Ralls County,173,1730
29,290,Randolph County,175,1750
29,290,Ray County,177,1770
29,290,Reynolds County,179,1790
29,290,Ripley County,181,1810
29,290,Saline County,195,1950
29,290,Schuyler County,197,1970
29,290,Scotland County,199,1990
29,290,Scott County,201,2010
29,290,Shannon County,203,2030
29,290,Shelby County,205,2050
29,290,St. Charles County,183,1830
29,290,St. Clair County,185,1850
29,290,St. Francois County,187,1870
29,290,St. Louis County,189,1890
29,290,St. Louis city,510,5100
29,290,Ste. Genevieve County,186,1860
29,290,Stoddard County,207,2070
29,290,Stone County,209,2090
29,290,Sullivan County,211,2110
29,290,Taney County,213,2130
29,290,Texas County,215,2150
29,290,Vernon County,217,2170
29,290,Warren County,219,2190
29,290,Washington County,221,2210
29,290,Wayne County,223,2230
29,290,Webster County,225,2250
29,290,Worth County,227,2270
29,290,Wright County,229,2290
30,300,Beaverhead County,001,0010
30,300,Big Horn County,003,0030
30,300,Blaine County,005,0050
30,300,Broadwater County,007,0070
30,300,Carbon County,009,0090
30,300,Carter County,011,0110
30,300,Cascade County,013,0130
30,300,Chouteau County,015,0150
30,300,Custer County,017,0170
30,300,Daniels County,019,0190
30,300,Dawson County,021,0210
30,300,Deer Lodge County,023,0230
30,300,Fallon County,025,0250
30,300,Fergus County,027,0270
30,300,Flathead County,029,0290
30,300,Gallatin County,031,0310
30,300,Garfield County,033,0330
30,300,Glacier County,035,0350
30,300,Golden Valley County,037,0370
30,300,Granite County,039,0390
30,300,Hill County,041,0410
30,300,Jefferson County,043,0430
30,300,Judith Basin County,045,0450
30,300,Lake County,047,0470
30,300,Lewis and Clark County,049,0490
30,300,Liberty County,051,0510
30,300,Lincoln County,053,0530
30,300,Madison County,057,0570
30,300,McCone County,055,0550
30,300,Meagher County,059,0590
30,300,Mineral County,061,0610
30,300,Missoula County,063,0630
30,300,Musselshell County,065,0650
30,300,Park County,067,0670
30,300,Petroleum County,069,0690
30,300,Phillips County,071,0710
30,300,Pondera County,073,0730
30,300,Powder River County,075,0750
30,300,Powell County,077,0770
30,300,Prairie County,079,0790
30,300,Ravalli County,081,0810
30,300,Richland County,083,0830
30,300,Roosevelt County,085,0850
30,300,Rosebud County,087,0870
30,300,Sanders County,089,0890
30,300,Sheridan County,091,0910
30,300,Silver Bow County,093,0930
30,300,Stillwater County,095,0950
30,300,Sweet Grass County,097,0970
30,300,Teton County,099,0990
30,300,Toole County,101,1010
30,300,Treasure County,103,1030
30,300,Valley County,105,1050
30,300,Wheatland County,107,1070
30,300,Wibaux County,109,1090
30,300,Yellowstone County,111,1110
30,300,Yellowstone National Park,113,1130
31,310,Adams County,001,0010
31,310,Antelope County,003,0030
31,310,Arthur County,005,0050
31,310,Banner County,007,0070
31,310,Blaine County,009,0090
31,310,Boone County,011,0110
31,310,Box Butte County,013,0130
31,310,Boyd County,015,0150
31,310,Brown County,017,0170
31,310,Buffalo County,019,0190
31,310,Burt County,021,0210
31,310,Butler County,023,0230
31,310,Cass County,025,0250
31,310,Cedar County,027,0270
31,310,Chase County,029,0290
31,310,Cherry County,031,0310
31,310,Cheyenne County,033,0330
31,310,Clay County,035,0350
31,310,Colfax County,037,0370
31,310,Cuming County,039,0390
31,310,Custer County,041,0410
31,310,Dakota County,043,0430
31,310,Dawes County,045,0450
31,310,Dawson County,047,0470
31,310,Deuel County,049,0490
31,310,Dixon County,051,0510
31,310,Dodge County,053,0530
31,310,Douglas County,055,0550
31,310,Dundy County,057,0570
31,310,Fillmore County,059,0590
31,310,Franklin County,061,0610
31,310,Frontier County,063,0630
31,310,Furnas County,065,0650
31,310,Gage County,067,0670
31,310,Garden County,069,0690
31,310,Garfield County,071,0710
31,310,Gosper County,073,0730
31,310,Grant County,075,0750
31,310,Greeley County,077,0770
31,310,Hall County,079,0790
31,310,Hamilton County,081,0810
31,310,Harlan County,083,0830
31,310,Hayes County,085,0850
31,310,Hitchcock County,087,0870
31,310,Holt County,089,0890
31,310,Hooker County,091,0910
31,310,Howard County,093,0930
31,310,Jefferson County,095,0950
31,310,Johnson County,097,0970
31,310,Kearney County,099,0990
31,310,Keith County,101,1010
31,310,Keya Paha County,103,1030
31,310,Kimball County,105,1050
31,310,Knox County,107,1070
31,310,Lancaster County,109,1090
31,310,Lincoln County,111,1110
31,310,Logan County,113,1130
31,310,Loup County,115,1150
31,310,Madison County,119,1190
31,310,McPherson County,117,1170
31,310,Merrick County,121,1210
31,310,Morrill County,123,1230
31,310,Nance County,125,1250
31,310,Nemaha County,127,1270
31,310,Nuckolls County,129,1290
31,310,Otoe County,131,1310
31,310,Pawnee County,133,1330
31,310,Perkins County,135,1350
31,310,Phelps County,137,1370
31,310,Pierce County,139,1390
31,310,Platte County,141,1410
31,310,Polk County,143,1430
31,310,Red Willow County,145,1450
31,310,Richardson County,147,1470
31,310,Rock County,149,1490
31,310,Saline County,151,1510
31,310,Sarpy County,153,1530
31,310,Saunders County,155,1550
31,310,Scotts Bluff County,157,1570
31,310,Seward County,159,1590
31,310,Sheridan County,161,1610
31,310,Sherman County,163,1630
31,310,Sioux County,165,1650
31,310,Stanton County,167,1670
31,310,Thayer County,169,1690
31,310,Thomas County,171,1710
31,310,Thurston County,173,1730
31,310,Valley County,175,1750
31,310,Washington County,177,1770
31,310,Wayne County,179,1790
31,310,Webster County,181,1810
31,310,Wheeler County,183,1830
31,310,York County,185,1850
32,320,Carson City,510,5100
32,320,Churchill County,001,0010
32,320,Clark County,003,0030
32,320,Douglas County,005,0050
32,320,Elko County,007,0070
32,320,Esmeralda County,009,0090
32,320,Eureka County,011,0110
32,320,Humboldt County,013,0130
32,320,Lander County,015,0150
32,320,Lincoln County,017,0170
32,320,Lyon County,019,0190
32,320,Mineral County,021,0210
32,320,Nye County,023,0230
32,320,Pershing County,027,0270
32,320,Storey County,029,0290
32,320,Washoe County,031,0310
32,320,White Pine County,033,0330
33,330,Belknap County,001,0010
33,330,Carroll County,003,0030
33,330,Cheshire County,005,0050
33,330,Coos County,007,0070
33,330,Grafton County,009,0090
33,330,Hillsborough County,011,0110
33,330,Merrimack County,013,0130
33,330,Rockingham County,015,0150
33,330,Strafford County,017,0170
33,330,Sullivan County,019,0190
34,340,Atlantic County,001,0010
34,340,Bergen County,003,0030
34,340,Burlington County,005,0050
34,340,Camden County,007,0070
34,340,Cape May County,009,0090
34,340,Cumberland County,011,0110
34,340,Essex County,013,0130
34,340,Gloucester County,015,0150
34,340,Hudson County,017,0170
34,340,Hunterdon County,019,0190
34,340,Mercer County,021,0210
34,340,Middlesex County,023,0230
34,340,Monmouth County,025,0250
34,340,Morris County,027,0270
34,340,Ocean County,029,0290
34,340,Passaic County,031,0310
34,340,Salem County,033,0330
34,340,Somerset County,035,0350
34,340,Sussex County,037,0370
34,340,Union County,039,0390
34,340,Warren County,041,0410
35,350,Bernalillo County,001,0010
35,350,Catron County,003,0030
35,350,Chaves County,005,0050
